feature	Bacteroides	Unknown	Parabacteroides	Odoribacter	Escherichia-Shigella	Akkermansia	Blautia	Alistipes	[Ruminococcus]_torques_group	Faecalibacterium	[Ruminococcus]_gnavus_group	Streptococcus	Bifidobacterium	Agathobacter	Cetobacterium	Collinsella	Clostridium_sensu_stricto_1	Barnesiella	[Eubacterium]_coprostanoligenes_group	Christensenellaceae_R-7_group	Tannerellaceae	Anaerostipes	[Eubacterium]_hallii_group	UCG-002	Roseburia	Phascolarctobacterium	Ruminococcus	Incertae_Sedis	Dorea	Klebsiella	Prevotella_9	Clostridia_UCG-014	Parasutterella	Dialister	uncultured	Intestinibacter	[Ruminococcus]_gauvreauii_group	Subdoligranulum	Lactobacillus	Lachnoclostridium	Monoglobus	Lachnospira	Alloprevotella	Bilophila	Paraprevotella	Coprococcus	Eisenbergiella	Veillonella	[Eubacterium]_eligens_group	Butyricimonas	Holdemanella	UBA1819	Butyricicoccus	Desulfovibrio	[Eubacterium]_siraeum_group	Fusicatenibacter	Tyzzerella	Erysipelotrichaceae_UCG-003	Colidextribacter	Acidaminococcus	Negativibacillus	CAG-873	Frisingicoccus	[Eubacterium]_xylanophilum_group	Sutterella	Megasphaera	Erysipelatoclostridium	[Clostridium]_innocuum_group	Flavonifractor	Candidatus_Stoquefichus	Rikenellaceae_RC9_gut_group	HT002	Succiniclasticum	Turicibacter	Porphyromonas	Lachnospiraceae_ND3007_group	Faecalitalea	Clostridia_vadinBB60_group	Muribaculaceae	Hungatella	Coprobacter	[Eubacterium]_ventriosum_group	Lachnospiraceae_UCG-001	Erysipelotrichaceae	Adlercreutzia	Mogibacterium	Romboutsia	UC5-1-2E3	CAG-352	Terrisporobacter	UCG-005	Sellimonas	Lachnospiraceae_NC2004_group	Haemophilus	CAG-56	UCG-010	UCG-003	Anaerotruncus	Ligilactobacillus	Proteus	Lachnospiraceae_UCG-004	Prevotella	Gastranaerophilales	Peptococcus	Eggerthella	Family_XIII_AD3011_group	Prevotellaceae_NK3B31_group	RF39	Limosilactobacillus	Actinomyces	Izemoplasmatales	Sarcina	Fusobacterium	Victivallaceae	[Eubacterium]_nodatum_group	Senegalimassilia	[Eubacterium]_ruminantium_group	Clostridioides	Lacticaseibacillus	Weissella	Lachnospiraceae_FCS020_group	Holdemania	DTU089	Victivallis	Family_XIII_UCG-001	Coprobacillus	Ruminiclostridium	Enterococcus	Merdibacter	Hydrogenoanaerobacterium	[Eubacterium]_fissicatena_group	Sanguibacteroides	Anaerostignum	Slackia	Peptoclostridium	Catenibacterium	Granulicatella	Clostridium_sensu_stricto_13	Lactococcus	Eubacterium	Coriobacteriaceae_UCG-003	[Eubacterium]_brachy_group	Lachnospiraceae_UCG-010	Fournierella	Howardella	Prevotella_7	Oscillibacter	Cloacibacillus	Enterorhabdus	Anaerobiospirillum	Megamonas	Rothia	Gordonibacter	Oxalobacter	DTU014	[Clostridium]_methylpentosum_group	Harryflintia	Defluviitaleaceae_UCG-011	NK4A214_group	Catenibacillus	Marvinbryantia	Lachnospiraceae	Succinivibrio	Atopobium	Fenollaria	[Bacteroides]_pectinophilus_group	Anaerofustis	Enterobacter	Staphylococcus	Christensenellaceae	Paludicola	GCA-900066755	Allisonella	Prevotellaceae_UCG-001	UCG-008	Campylobacter	Dielma	Lawsonella	Paeniclostridium	Mailhella	Peptoniphilus	Rikenella	Stomatobaculum	Christensenella	Lachnospiraceae_NK4B4_group	Tuzzerella	Murimonas	Syntrophomonas	Phocea	Muribaculum	Libanicoccus	Faecalicoccus	Succinatimonas	Lachnospiraceae_UCG-003	Pediococcus	Alloscardovia	Olsenella	Solobacterium	Lachnospiraceae_UCG-002	Scardovia	Oscillospira
NW030-2	-1.03812377985148	-4.47040467706564	-4.53966733950275	-7.66304975500804	NA	-6.02746118121691	-4.30801334830873	-5.13055467418102	-4.47605124020678	-3.44249868049576	NA	NA	NA	NA	NA	NA	NA	NA	-7.915815825388	NA	NA	-5.77691771956631	-6.37237259410511	NA	-9.14847658217828	NA	-8.76996495892455	-9.22247716362205	-5.60621853241136	-5.14397518994334	NA	-10.4704046770656	NA	-5.49886112311487	-11.4704046770656	-8.18500245820339	-6.25123615660348	-9.47040467706564	NA	-7.6375146629009	-7.915815825388	-7.82654848729092	NA	-8.26095131143669	NA	-9.56351408145712	-8.56351408145712	NA	NA	NA	NA	NA	-7.88544217634448	NA	NA	-9.30047967562333	-7.40431548660787	NA	-8.14847658217828	NA	NA	NA	NA	NA	-8.66304975500804	NA	-10.0109730584283	-11.8854421763445	-7.44803686403719	NA	NA	NA	NA	NA	NA	NA	-9.3829418358153	NA	NA	-10.8854421763445	NA	-9.3829418358153	NA	NA	-7.11285267244756	NA	NA	NA	NA	NA	NA	NA	-9.66304975500804	NA	NA	NA	NA	-10.663049755008	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.8854421763445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW030-4	-1.11161199061791	-4.26063122562414	-4.78146338892558	-7.833719626057	NA	-2.60837388733121	-5.32982873598317	-4.11340527244096	-5.12421202739754	-5.51179153116964	-9.17949446289873	NA	NA	NA	NA	NA	NA	NA	-8.27260386729021	-11.4425288687325	NA	-7.37213954084113	-6.76445696361989	NA	-9.12060077384517	NA	NA	-9.85756636801137	-7.14974711950468	-5.06055339017523	NA	NA	NA	-5.96355706369959	NA	-7.76445696361989	-8.24089500756288	-9.12060077384517	NA	-5.99627263884296	-9.44252886873253	-9.95710204156229	NA	-7.90647596849232	NA	-9.67699412236955	-6.99627263884296	NA	NA	NA	NA	-10.9571020415623	-9.67699412236955	NA	NA	-9.67699412236955	-8.33819220891779	NA	-8.51652945017631	NA	NA	NA	-10.7644569636199	NA	-9.95710204156229	NA	NA	-9.37213954084113	-7.12060077384517	NA	NA	NA	NA	NA	NA	NA	-10.4425288687325	NA	NA	-8.90647596849232	NA	-10.9571020415623	NA	NA	-8.47905474475764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.30502534498259	NA	NA	NA	NA	NA	NA	-11.4425288687325	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.3050253449826	NA	NA	NA	NA	NA	NA	-10.9571020415623	NA	NA	NA	-11.1794944628987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.3050253449826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW030-5-1	-0.781841402734616	-4.31204294621904	-4.02372105094725	-7.40276611663297	NA	-6.66857760713734	-6.1145211480019	-4.34331765155223	-5.33171636527346	-4.13022604870777	NA	NA	NA	NA	NA	NA	NA	NA	-8.43078049280257	-9.05881171541561	NA	-8.05881171541561	-7.69381489863636	-11.7812777398867	-7.51824333405291	NA	-9.29585091271646	-8.7812777398867	-7.33502150999714	-4.57964387871705	NA	NA	NA	-6.93328083333175	NA	-9.01574299352372	-7.72816640342714	-8.29585091271646	NA	-6.81780361591181	-10.0157429935237	-7.36173884837291	NA	-7.76335583188944	NA	NA	-9.01574299352372	NA	NA	NA	NA	-12.5182433340529	NA	NA	NA	-8.17246849721118	-8.12592591127415	NA	-7.37528538021086	NA	NA	NA	NA	-10.6437742161368	-7.25771578382969	NA	NA	NA	-7.64377421613676	NA	NA	NA	NA	NA	NA	NA	NA	-10.6437742161368	NA	-10.0157429935237	NA	NA	NA	NA	-8.67694108007196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.1032058347741	NA	-9.64377421613676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.7812777398867	NA	NA	NA	NA	NA	NA	-11.2958509127165	NA	NA	NA	NA	-10.6437742161368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.1032058347741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW030-5-2	-1.1531343021601	-4.3537769609267	-4.45006061311333	-7.65211823549645	NA	-2.8049338860122	-5.81717748176695	-4.35179659679846	-4.43950683495259	-6.99120688154199	-8.90737529073852	-9.46925417834664	-10.6916465996831	NA	NA	NA	NA	NA	-8.65211823549645	-8.8615716011254	NA	-6.62316686180032	-6.42694337348867	-10.4021399824881	NA	NA	NA	-8.05421667906779	-6.80628916562421	-7.05421667906779	NA	NA	NA	-8.02868158696066	NA	-6.3537769609267	-9.61364408768181	-9.16113188298431	NA	-6.79548241066763	-8.65211823549645	NA	NA	-8.81717748176695	NA	-10.4021399824881	-6.1891462591539	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.10668409896193	NA	NA	NA	NA	NA	-9.77410875987506	-11.539643506238	NA	NA	NA	NA	-10.4021399824881	NA	NA	NA	NA	NA	-4.33997116140167	NA	NA	NA	NA	-8.00359060599783	NA	NA	NA	NA	-7.2033601183736	NA	NA	NA	NA	NA	NA	NA	-10.1611318829843	NA	NA	NA	NA	-8.95468100551688	NA	NA	NA	-7.1891462591539	NA	NA	-11.0542166790678	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.16113188298431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.46925417834664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.16113188298431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.0542166790678	NA	NA	NA	NA	-8.1891462591539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW030-6	-0.782618344584373	-3.11010864410959	-5.1575536891349	-8.87829296888652	NA	-4.09555334608316	-5.3253205824098	-4.94880094434087	-4.98156223949822	-8.03875764107977	NA	-11.8042923874427	NA	NA	NA	NA	NA	NA	-8.48236429255538	-8.91676711670116	NA	NA	NA	-10.6667888636928	NA	NA	NA	-8.37133298016664	-7.0072794096066	-6.18958254332753	NA	NA	NA	-5.17202417194323	NA	-10.1262204823301	-10.8042923874427	-9.66678886369281	NA	-7.78637047944548	-9.87829296888652	NA	NA	-9.08182636297165	NA	-9.54125798160895	-7.24357743296826	NA	NA	NA	NA	-9.60265852627309	-10.9562954808878	NA	-9.87829296888652	NA	-6.45379514035861	NA	-9.3188655602725	NA	-10.5412579816089	NA	-10.3188655602725	NA	NA	NA	NA	-9.80429238744274	-7.97647336282542	NA	NA	NA	NA	NA	-11.5412579816089	NA	-10.2193298867216	NA	NA	-10.6667888636928	NA	NA	NA	NA	-6.65048705136371	NA	NA	NA	NA	NA	NA	NA	-11.1262204823301	NA	NA	NA	NA	-7.13753579555794	NA	NA	NA	NA	NA	NA	-10.8042923874427	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.76866847771202	NA	NA	NA	NA	NA	NA	-10.425780764189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.5412579816089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW031-1	-1.62185793531232	-4.39584440429975	-3.93641278566246	-5.49345520092618	-7.90849270020502	-9.49345520092618	-4.75360709822685	-5.7110466359988	-6.17152710603881	-7.31713242828571	NA	-1.71498376672634	-9.55234888997975	NA	NA	-9.43687167255981	NA	-7.98756427119622	-6.53739854851377	-6.79746138781628	-8.4093909361377	-10.2304207950924	-7.49345520092618	-6.21844815342631	-9.88938387725732	NA	-8.11494357767245	-7.29182133975653	NA	-7.85190917183865	-8.16003146720098	-11.5523488899797	-8.07122220024313	-6.1373113907009	-7.04984854945056	NA	-9.6778797720636	-8.96738638925859	NA	-7.29182133975653	-9.04984854945056	-10.6778797720636	NA	NA	-7.3299564686433	-8.55234888997975	NA	NA	-8.77975938608282	-8.30442137653616	NA	NA	-10.5523488899797	-9.09291727134245	-7.55234888997975	NA	NA	NA	-9.1373113907009	NA	-8.92785802507195	NA	NA	NA	-10.9673863892586	NA	NA	-10.6778797720636	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.09291727134245	NA	NA	-12.5523488899797	NA	-10.5523488899797	NA	NA	-7.38242388853743	NA	NA	-9.55234888997975	NA	-10.9673863892586	NA	-8.81538329581354	NA	NA	-10.9673863892586	-10.1373113907009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.1373113907009	-10.1373113907009	NA	NA	NA	NA	NA	-11.1373113907009	NA	NA	NA	NA	-11.8153832958135	NA	NA	NA	NA	NA	NA	NA	NA	-9.27933039557333	NA	NA	NA	NA	NA	NA	NA	NA	-10.9673863892586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.1373113907009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW031-2	-2.04072454614494	-4.08358208527411	-4.30007390517087	-4.30203809205139	-7.3622427262573	-4.21249560675262	-5.14219424538916	-5.5880546681349	-6.60250582443244	-6.17781815511988	NA	-1.98917986055849	-9.73421150364426	NA	NA	-8.46412234027652	NA	-7.49974625000724	-6.3138797046959	-5.39960957872179	-8.12123462675351	NA	-7.5178935967175	-5.09035531386954	-8.77728022553615	NA	-8.57374683145101	-7.98878433072986	NA	-9.42935692211584	-7.3622427262573	NA	-7.29811238883759	-5.68212299249581	-6.97618429395023	NA	-9.014319422837	-9.29811238883759	NA	-6.15633842770943	-8.3954095901925	NA	NA	NA	-8.0937538903314	-7.79930653186615	-8.57374683145101	NA	-7.75558515443683	-7.14924900292311	NA	-8.65174934345229	-8.77728022553615	-9.73421150364426	-8.12123462675351	NA	NA	NA	NA	NA	-9.91478374928608	NA	NA	NA	-9.3622427262573	NA	NA	-10.3622427262573	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.98878433072986	NA	NA	NA	NA	NA	NA	NA	-7.53627212603235	NA	NA	NA	NA	-8.91478374928608	NA	-9.42935692211584	NA	NA	NA	-10.1212346267535	NA	NA	NA	-8.96369334976703	NA	NA	NA	NA	NA	NA	NA	-10.8216743448946	NA	NA	NA	NA	NA	-11.014319422837	-9.49974625000724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.32982124856493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW031-3	-1.69417154053615	-5.39104464365705	-3.60264249426428	-3.99754030592784	-8.14593214582051	-6.08703845676695	-6.60161162959671	-4.42894125141558	-4.14894089569285	-10.2454678193714	NA	-2.66965848079392	-9.52926078537202	NA	NA	-8.40896655165431	NA	-6.09862643104216	-6.27803568182786	-4.16560212596065	-5.7766983361548	NA	-9.52926078537202	-5.07268316378988	NA	NA	-9.29793523926557	-7.01939973989158	NA	NA	NA	-13.052822741429	-9.09862643104216	-7.94429828465087	-8.62655798672694	NA	NA	-9.73089464654167	NA	-6.94429828465087	-10.4678602407079	-10.5933911227917	NA	NA	-10.4678602407079	-10.7308946465417	-7.64343180529133	NA	-8.07554281792912	-7.28463841665211	NA	-7.42346612134942	NA	-8.73089464654167	-12.052822741429	NA	NA	NA	NA	NA	-10.7308946465417	NA	NA	NA	-10.3523830232879	NA	NA	-9.66050531865027	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.26165985287402	NA	-10.1459321458205	-11.4678602407079	NA	NA	NA	NA	-7.88289773998672	NA	NA	NA	NA	NA	NA	-11.4678602407079	NA	NA	-9.9653599001787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.88289773998672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.4678602407079	NA	NA	-8.69527073681095	NA	NA	NA	NA	NA	-8.84336937580008	NA	NA	NA	NA	NA	NA	NA	NA	-10.052822741429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW031-4	-1.7620534868255	-5.59731240633146	-3.33732487605653	-4.98222991723397	-7.01356788376697	-4.13555840814558	-5.77593802318627	-4.54002666571424	-4.71919551140017	NA	NA	-2.25435445620071	-8.55059590742443	NA	NA	-7.44166153587126	NA	-6.088594929175	-6.72317536231272	-5.65696721122483	-5.41566632733832	-10.2230212493959	-8.79675649469382	-6.16232531770837	NA	NA	-12.2230212493959	-6.48155426299478	NA	-10.2230212493959	NA	-10.9010931545086	-10.0530962479536	-7.23433656262376	-7.68386243828789	NA	NA	-9.83070382661716	NA	-8.26882493900905	-10.6380587486748	NA	NA	NA	NA	-9.83070382661716	-7.91924050121882	NA	-9.97509373595234	-7.847981818049	NA	-7.16773881389473	NA	NA	NA	NA	NA	NA	NA	NA	-10.3161306537874	NA	NA	NA	NA	NA	NA	-8.83070382661716	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.79675649469382	NA	-9.05309624795361	-9.52258153125483	NA	NA	NA	NA	-6.31013191316596	NA	NA	-8.55059590742443	NA	NA	NA	-9.36504025426835	NA	NA	-11.9010931545086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.79675649469382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.36504025426835	NA	NA	NA	NA	NA	-9.46813374723245	NA	NA	NA	-10.4156663273383	NA	NA	NA	NA	-9.13555840814558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW031-5	-1.6673436625053	-5.86308495575175	-4.02514171386072	-4.46163652122086	-8.24641359530325	-2.17347517081141	-6.64757892000054	-4.42124739712919	-7.87920462111502	-11.3549380520814	NA	-3.77656536072062	-10.5475831300238	NA	NA	-6.92867329737932	NA	-4.59838172955733	-8.52204803791668	-5.69315995430943	-5.51573426398448	NA	NA	-5.29965561658023	NA	NA	NA	-8.35493805208142	NA	-10.4480474564729	NA	-10.6544983339403	NA	-8.12611936158554	-8.62701759751822	NA	NA	-10.4480474564729	NA	-9.49695705695385	NA	NA	NA	NA	NA	-8.99738604746334	-7.47229500271958	NA	-10.7699755513603	-6.62701759751822	NA	-6.17006270917314	NA	-7.9798986207345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.1070105386378	NA	NA	-9.03300995719406	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0330099571941	NA	-8.05115730390432	-7.42420071451853	NA	NA	NA	NA	-6.52838956479051	NA	NA	-11.5475831300238	NA	-11.1850130506391	NA	NA	NA	NA	NA	NA	-9.89550643344412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.5475831300238	NA	NA	NA	NA	NA	-11.7699755513603	-8.4480474564729	NA	NA	NA	NA	NA	-12.7699755513603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.60005054991795	NA	NA	NA	-10.4480474564729	NA	NA	NA	NA	-9.26747521083108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.8955064334441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.0330099571941	NA	NA	NA	NA
NW032-1	NA	-2.36478058550773	NA	NA	-6.67957921633698	-2.12888661770057	-2.27617706024312	NA	-4.50514578922292	-6.59092159651659	-9.36989471720437	-5.1746903073137	NA	NA	NA	NA	NA	NA	-8.33747323951199	-10.3698947172044	NA	-8.65940133439935	-5.42844689955948	NA	NA	-9.12888661770057	NA	-6.27473748416403	-8.61987297021272	NA	NA	NA	NA	NA	-6.79590333430422	-4.05618712912198	-7.82932633584167	NA	NA	-4.91046309856707	-6.44562204336761	-7.41993539970396	NA	NA	NA	-10.6594013343994	-8.12888661770057	NA	-10.8293263358417	NA	NA	-7.99643632167693	-8.21461649172646	NA	NA	-7.25947072751072	NA	NA	NA	NA	-7.76323714538389	NA	NA	-8.97134534071409	NA	NA	-6.97134534071409	-6.5073982409543	NA	NA	NA	NA	NA	NA	NA	-7.19996971576206	NA	NA	NA	-6.94668328647982	NA	NA	-8.87513002545479	-9.58139882239808	NA	NA	NA	-9.36989471720437	NA	NA	NA	-6.7000433188967	NA	-11.2443638351205	NA	NA	NA	NA	NA	-6.32948044875846	-7.5073982409543	NA	NA	NA	NA	-10.8293263358417	NA	NA	NA	-9.5073982409543	NA	NA	NA	NA	NA	NA	NA	NA	-8.54392411697942	NA	NA	NA	-7.87513002545479	NA	NA	NA	NA	NA	NA	NA	-13.8293263358417	NA	NA	NA	NA	NA	NA	-7.92243574023315	-11.2443638351205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.2443638351205	NA	NA	NA	NA	-10.3698947172044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW032-2	-0.449243276303097	-3.79194157533804	NA	NA	-7.41824487144009	-9.03715470408459	-4.30535081503416	NA	-7.98652863101462	-6.96186657678035	NA	-5.00530583804525	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.84450962614219	-8.1440699080011	NA	NA	-8.84450962614219	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.77842043568442	NA	NA	NA	-5.85582493937003	-6.3687761951758	-6.35265652981252	NA	NA	NA	NA	NA	-7.84450962614219	-9.84450962614219	NA	NA	-10.5225815312548	-8.08962212397872	NA	NA	-9.52258153125483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.3850780075049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.67458462469988	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.48695762152411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.20065343636747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NW032-3	-0.975066707860246	-2.99366292998097	NA	NA	-11.4714211964249	-3.77098147828377	-4.44905338339641	NA	-6.51722488603799	-5.7254668190314	NA	-6.78959715645112	NA	NA	NA	NA	NA	-4.5867418799065	-7.80845618370243	-5.64699276100832	NA	-5.54463104337864	-8.12564635958313	NA	-10.2490287750884	-6.2298352098551	NA	-8.44167385303081	-8.47142119642486	NA	NA	NA	NA	NA	NA	-6.90663657764134	-10.7344556022587	NA	NA	-7.99029450668824	-7.75260294896891	-8.59695207850872	NA	-6.24260250592898	NA	-10.056383697146	-7.68134426579909	NA	NA	NA	NA	-8.10218738675914	-9.19840270201844	NA	-10.056383697146	NA	-8.30149619498255	NA	-8.66406627436726	NA	-9.10218738675914	NA	NA	-8.77098147828377	NA	NA	-10.1494931015375	-9.41252750737129	-6.75260294896891	NA	NA	NA	NA	NA	NA	-7.28819937236909	NA	NA	NA	-7.16156593383807	NA	-7.35594397900493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.53282174108901	NA	NA	NA	NA	-9.96892085589568	NA	NA	-9.01198957778756	NA	NA	NA	-9.96892085589568	-8.32846324258282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.7344556022587	NA	NA	NA	NA	NA	NA	NA	-11.2490287750884	NA	NA	NA	NA	NA	NA	NA	-14.056383697146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10.056383697146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
