"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Erysipelatoclostridiaceae"	"Location"	"Center"	"LocationCenter"	-0.98320256134865	-0.121937143647197	0.526778491957904	0.181003026263113	0.818503971673752	0.329243957009822	0.857630959791328	NA	"abundance"	205	179
"Marinifilaceae"	"Age"	"Age"	"Age"	-0.631043410985686	-0.0820118149228786	0.400272702610048	0.189237194817728	0.818503971673752	0.148015950457432	0.799987109869034	NA	"abundance"	205	129
"Pasteurellaceae"	"TimeNW"	"TimeNW"	"TimeNW"	-0.754183029269098	-0.000160221854067387	0.421987726954812	0.149387843167447	0.818503971673752	0.276458958648673	0.842058479553755	NA	"abundance"	205	35
"Porphyromonadaceae"	"Sex"	"Female"	"SexFemale"	3.30557942356109	0.00616454503043335	2.34853274343566	0.184707215776399	0.818503971673752	0.335297675992929	0.857630959791328	NA	"abundance"	205	26
"UCG-010"	"FIScore"	"FIScore"	"FIScore"	-0.563187806352778	-0.111118035382895	0.311258871454994	0.187363152001009	0.818503971673752	0.339621353274264	0.857630959791328	NA	"abundance"	205	46
"Veillonellaceae"	"Location"	"Center"	"LocationCenter"	-1.40246138811097	-0.121937143647197	0.888718903741914	0.191391475963514	0.818503971673752	0.346152254855536	0.857630959791328	NA	"abundance"	205	111
"Veillonellaceae"	"TimeNW"	"TimeNW"	"TimeNW"	-0.655256457966239	-0.000160221854067387	0.441063397872503	0.179764838163112	0.818503971673752	0.219842251763979	0.799987109869034	NA	"abundance"	205	111
"Acidaminococcaceae"	"FIScore"	"FIScore"	"FIScore"	1.30031127195957	0	0.943839545684917	0.168301321335331	0.818503971673752	0.308277307907444	0.857630959791328	NA	"prevalence"	205	133
"Bifidobacteriaceae"	"Age"	"Age"	"Age"	-0.999018233041206	0	0.762467162633	0.190113212904291	0.818503971673752	0.208997859221633	0.799987109869034	NA	"prevalence"	205	126
"Butyricicoccaceae"	"TimeNW"	"TimeNW"	"TimeNW"	-0.62125561483312	0	0.466065593156026	0.182538718947311	0.818503971673752	0.331757053979697	0.857630959791328	NA	"prevalence"	205	152
"Clostridia_UCG-014"	"TimeNW"	"TimeNW"	"TimeNW"	-0.951214582916789	0	0.696640846536772	0.172117817639407	0.818503971673752	0.314611092129861	0.857630959791328	NA	"prevalence"	205	90
"Clostridia_vadinBB60_group"	"Location"	"Center"	"LocationCenter"	1.80393208112189	0	1.26238844889039	0.153009017567615	0.818503971673752	0.0726349410530288	0.799987109869034	NA	"prevalence"	205	70
"Clostridiaceae"	"TimeNW"	"TimeNW"	"TimeNW"	0.635741083134083	0	0.45490889494818	0.16225936765523	0.818503971673752	0.298190632918584	0.857630959791328	NA	"prevalence"	205	105
"Coriobacteriales_Incertae_Sedis"	"TimeNW"	"TimeNW"	"TimeNW"	1.03690817214379	0	0.733624499080807	0.157536821698972	0.818503971673752	0.290255793206931	0.857630959791328	NA	"prevalence"	205	80
"Desulfovibrionaceae"	"FIScore"	"FIScore"	"FIScore"	1.05880469506129	0	0.779628947833445	0.174435772009964	0.818503971673752	0.318443705463216	0.857630959791328	NA	"prevalence"	205	169
"DTU014"	"FIScore"	"FIScore"	"FIScore"	1.02518405173583	0	0.725997063933856	0.157919059828421	0.818503971673752	0.290899690199749	0.857630959791328	NA	"prevalence"	205	18
